id,update_date,title,abstract
1711.10386,2018-07-17,Screening of Fungi for the Application of Self-Healing Concrete,"  Concrete is susceptible to cracking owing to drying shrinkage, freeze-thaw
cycles, delayed ettringite formation, reinforcement corrosion, creep and
fatigue, etc. Since maintenance and inspection of concrete infrastructure
require onerous labor and high costs, self-healing of harmful cracks without
human interference or intervention could be of great attraction. The goal of
this study is to explore a new self-healing approach in which fungi are used as
a self-healing agent to promote calcium carbonate precipitation to fill the
cracks in concrete structures. Recent research results in the field of
geomycology have shown that many species of fungi could play an important role
in promoting calcium carbonate mineralization, but their application in
self-healing concrete has not been reported. Therefore, a screening of
different species of fungi has been conducted in this study. Our results showed
that, despite the drastic pH increase owing to the leaching of calcium
hydroxide from concrete, Aspergillus nidulans (MAD1445), a pH regulatory
mutant, could grow on concrete plates and promote calcium carbonate
precipitation.
"
1711.11004,2017-11-30,"Sequencing single-stranded libraries on the Illumina NextSeq 500
  platform","  Single-stranded libraries generated from ancient DNA extracts have specific
sequencing requirements. The short library molecules typically associated with
ancient DNA templates are expected to behave differently during the annealing
to the flow cell and subsequent cluster generation (bridge PCR), requiring
optimisation of loading amounts to obtain optimal and consistent cluster
densities. For the past 3 years, we have carried out sequencing of
single-stranded libraries on the Illumina NextSeq 500 sequencing platform at
the Institute for Biochemistry and Biology, University of Potsdam. We report
our optimisations here. This document may be useful for other researchers
wishing to sequence single-stranded libraries on the NextSeq 500 platform. It
does not replace the excellent documentation provided by Illumina (links
provided below), but rather serves as additional information specific to
single-stranded libraries. The original papers describing the library protocol
should also be studied in detail, and complement the information presented
here.
"
1712.01662,2018-08-03,"Optimizing colormaps with consideration for color vision deficiency to
  enable accurate interpretation of scientific data","  Color vision deficiency (CVD) affects more than 4% of the population and
leads to a different visual perception of colors. Though this has been known
for decades, colormaps with many colors across the visual spectra are often
used to represent data, leading to the potential for misinterpretation or
difficulty with interpretation by someone with this deficiency. Until the
creation of the module presented here, there were no colormaps mathematically
optimized for CVD using modern color appearance models. While there have been
some attempts to make aesthetically pleasing or subjectively tolerable
colormaps for those with CVD, our goal was to make optimized colormaps for the
most accurate perception of scientific data by as many viewers as possible. We
developed a Python module, cmaputil, to create CVD-optimized colormaps, which
imports colormaps and modifies them to be perceptually uniform in CVD-safe
colorspace while linearizing and maximizing the brightness range. The module is
made available to the science community to enable others to easily create their
own CVDoptimized colormaps. Here, we present an example CVD-optimized colormap
created with this module that is optimized for viewing by those without a CVD
as well as those with redgreen colorblindness. This colormap, cividis, enables
nearly-identical visual-data interpretation to both groups, is perceptually
uniform in hue and brightness, and increases in brightness linearly.
"
1712.04412,2017-12-13,"Missing and spurious interaction in additive, multiplicative and odds
  ratio models","  Additive, multiplicative, and odd ratio neutral models for interactions are
for long advocated and controversial in epidemiology. We show here that these
commonly advocated models are biased, leading to spurious interactions, and
missing true interactions.
"
1712.04546,2017-12-20,Encoding DNA sequences by integer chaos game representation,"  DNA sequences are fundamental for encoding genetic information. The genetic
information may not only be understood by symbolic sequences but also from the
hidden signals inside the sequences. The symbolic sequences need to be
transformed into numerical sequences so the hidden signals can be revealed by
signal processing techniques. All current transformation methods encode DNA
sequences into numerical values of the same length. These representations have
limitations in the applications of genomic signal compression, encryption, and
steganography. We propose an integer chaos game representation (iCGR) of DNA
sequences and a lossless encoding method DNA sequences by the iCGR. In the iCGR
method, a DNA sequence is represented by the iterated function of the
nucleotides and their positions in the sequence. Then the DNA sequence can be
uniquely encoded and recovered using three integers from iCGR. One integer is
the sequence length and the other two integers represent the accumulated
distributions of nucleotides in the sequence. The integer encoding scheme can
compress a DNA sequence by 2 bits per nucleotide. The integer representation of
DNA sequences provides a prospective tool for sequence compression, encryption,
and steganography. The Python programs in this study are freely available to
the public at https://github.com/cyinbox/iCGR
"
1712.05774,2018-12-27,"Traveling pulse emerges from individuals coordinating their stop-and-go
  motion: a case study in sheep","  Monitoring small groups of sheep in spontaneous evolution in the field, we
decipher behavioural rules that sheep follow at the individual scale in order
to sustain collective motion. Individuals alternate grazing mode at null speed
and moving mode at walking speed, so cohesive motion stems from synchronising
when they decide to switch between the two modes. We propose a model for the
individual decision making process, based on switching rates between stopped /
walking states that depend on behind / ahead locations and states of the
others. We parametrize this model from data. Next, we translate this
(microscopic) individual-based model into its density-flow (macroscopic)
equations counterpart. Numerical solving these equations display a traveling
pulse propagating at constant speed even though each individual is at any
moment either stopped or walking. Considering the minimal model embedded in
these equations, we derive analytically the steady shape of the pulse (sech
square). The parameters of the pulse (shape and speed) are expressed as
functions of individual parameters. This pulse emerges from the non linear
coupling of start/stop individual decisions which compensate exactly for
diffusion and promotes a steady ratio of walking / stopped individuals, which
in turn determines the traveling speed of the pulse. The system seems to
converge to this pulse from any initial condition, and to recover the pulse
after perturbation. This gives a high robustness to this coordination
mechanism.
"
1712.08369,2018-02-23,Nobel Symposium 162 - Microfluidics,"  The Nobel Foundation's Symposium programme was initiated in 1965 and since
then over 160 symposia have taken place. With the Nobel symposium summarized in
this proceedings volume, we had the ambition to cover the past, current and
future developments of microfluidics; a highly challenging task as there are
many excellent researchers in this area and only thirty slots in the program.
We tried to cover the early breakthrough contributions to the field, important
developments over the years and applications of microfluidics that now
propagate in vastly different directions both as industrial components or
processes and as tools and methods supporting fundamental research. To give the
entire research community an opportunity to sample the science presented at the
symposium we have compiled a symposium volume that reflects the major messages
conveyed by our invited speakers. We are deeply grateful to the effort that our
participants put into writing their lecture notes/abstracts.
"
1712.09100,2020-04-16,"Porous translucent electrodes enhance current generation from
  photosynthetic biofilms","  We tested the enhancement of electrical current generated from
photosynthetically active bacteria by use of electrodes with porosity on the
nano- and micrometer length-scale. For two cyanobacteria on structured
indium-tin-oxide electrodes, current generation was increased by two orders of
magnitude and the photo-response was substantially faster compared to
non-porous anodes. These properties highlight porosity as an important design
strategy for electrochemical bio-interfaces. The role of porosity on different
length scales was studied systematically which revealed that the main
performance enhancement was caused by the increased surface area of the
electrodes. More complex microstructured architectures which spanned biofilms
as translucent 3D scaffolds provided additional advantage in the presence of
microbial direct electron transfer (DET). The absence of a clear DET
contribution in both studied cyanobacteria, Synechocystis and Nostoc, raises
questions about the role of conductive cellular components previously found in
both organisms.
"
1801.02435,2019-01-11,"Mean squared displacement and sinuosity of three-dimensional random
  search movements","  Correlated random walks (CRW) have been used for a long time as a null model
for animal's random search movement in two dimensions (2D). An increasing
number of studies focus on animals' movement in three dimensions (3D), but the
key properties of CRW, such as the way the mean squared displacement is related
to the path length, are well known only in 1D and 2D. In this paper I derive
such properties for 3D CRW, in a consistent way with the expression of these
properties in 2D. This should allow 3D CRW to act as a null model when
analyzing actual 3D movements similarly to what is done in 2D
"
1801.05452,2021-09-24,"Asking Biological Questions of Physical Systems: the Device Approach to
  Emergent Properties","  Life occurs in concentrated `Ringer Solutions' derived from seawater that
Lesser Blum studied for most of his life. As we worked together, Lesser and I
realized that the questions asked of those solutions were quite different in
biology from those in the physical chemistry he knew. Biology is inherited.
Information is passed by handfuls of atoms in the genetic code. A few atoms in
the proteins built from the code change macroscopic function. Indeed, a few
atoms often control biological function in the same sense that a gas pedal
controls the speed of a car. Biological questions then are most productive when
they are asked in the context of evolution. What function does a system
perform? How is the system built to perform that function? What forces are used
to perform that function? How are the modules that perform functions connected
to make the machinery of life. Physiologists have shown that much of life is a
nested hierarchy of devices, one on top of another, linking atomic ions in
concentrated solutions to current flow through proteins, current flow to
voltage signals, voltage signals to changes in current flow, all connected to
make a regenerative system that allows electrical action potentials to move
meters, under the control of a few atoms. The hierarchy of devices allows
macroscopic properties to emerge from atomic scale interactions. The structures
of biology create these devices. The concentration and electrical fields of
biology power these devices, more than anything else. The resulting organisms
reproduce. Evolution selects the organisms that reproduce more and thereby
selects the devices that allow macroscopic control to emerge from the atomic
structures of genes and proteins and their motions.
"
1801.08073,2018-01-25,Thermodynamic Mechanism of Life and Aging,"  Life is a complex biological phenomenon represented by numerous chemical,
physical and biological processes performed by a biothermodynamic
system/cell/organism. Both living organisms and inanimate objects are subject
to aging, a biological and physicochemical process characterized by changes in
biological and thermodynamic state. Thus, the same physical laws govern
processes in both animate and inanimate matter. All life processes lead to
change of an organism's state. The change of biological and thermodynamic state
of an organism in time underlies all of three kinds of aging (chronological,
biological and thermodynamic). Life and aging of an organism both start at the
moment of fertilization and continue through entire lifespan. Fertilization
represents formation of a new organism. The new organism represents a new
thermodynamic system. From the very beginning, it changes its state by changing
thermodynamic parameters. The change of thermodynamic parameters is observed as
aging and can be related to change in entropy. Entropy is thus the parameter
that is related to all others and describes aging in the best manner. In the
beginning, entropy change appears as a consequence of accumulation of matter
(growth). Later, decomposition and configurational changes dominate, as a
consequence of various chemical reactions (free radical, decomposition,
fragmentation, accumulation of lipofuscin-like substances...).
"
1801.08137,2018-01-26,Nerve impulse propagation and wavelet theory,"  A luminous stimulus which penetrates in a retina is converted to a nerve
message. Ganglion cells give a response that may be approximated by a wavelet.
We determine a function PSI which is associated with the propagation of nerve
impulses along an axon. Each kind of channel (inward and outward) may be open
or closed, depending on the transmembrane potential. The transition between
these states is a random event. Using quantum relations, we estimate the number
of channels susceptible to switch between the closed and open states. Our
quantum approach was first to calculate the energy level distribution in a
channel. We obtain, for each kind of channel, the empty level density and the
filled level density of the open and closed conformations. The joint density of
levels provides the transition number between the closed and open
conformations. The algebraic sum of inward and outward open channels is a
function PSI of the normalized energy E. The function PSI verifies the major
properties of a wavelet. We calculate the functional dependence of the axon
membrane conductance with the transmembrane energy.
"
1802.00858,2018-02-06,"Hierarchical evolutive systems, fuzzy categories and the living single
  cell","  In this article, the theory of hierarchical evolutive systems of Ehresmann
and Vandremeersch [Bull. Math. Bio. 49, 13-50 (1987)] is improved by
considering the categories of the theory as fuzzy sets whose elements are the
composite objects formed by the arrows and corresponding vertices of their
embedded graphs. This way each category can be represented as a point in the
states space [0.1]**N. The introduction of a diffeomorphism, that acts in this
context as a functor between categories, allows to define a measure preserving
dynamical system. In particular, we apply this formalism to describe a living
single cell. We propose for its state at a given time a hirerchical category
with three levels (molecular, coarse-grained and cellular levels) related by
adequate colimits. Each level involves the main functional and structural
modules in which the cell can be partitioned. The time evolution of the cell is
drived by a transformation which is a N-dimensional generalization of the
Ricker map whose parameters we propose to be determined by requiring that, as
hallmark of its behavior, the living cell to evolve at the edge of chaos. From
the dynamical point of view this property manifests in the fact that the
largest Lyapunov exponent is equal to zero. Since in a rather complete model of
the living cell the huge number of involved parameters can make of the
calculations a hard task, we also propose a toy model, with fewer parameters to
be determined, which emphasizes the cellular fission.
"
1802.02223,2018-09-19,Seeded Ising Model and Statistical Natures of Human Iris Templates,"  We propose a variant of Ising model, called the Seeded Ising Model, to model
probabilistic nature of human iris templates. This model is an Ising model in
which the values at certain lattice points are held fixed throughout Ising
model evolution. Using this we show how to reconstruct the full iris template
from partial information, and we show that about 1/6 of the given template is
needed to recover almost all information content of the original one in the
sense that the resulting Hamming distance is well within the range to assert
correctly the identity of the subject. This leads us to propose the concept of
effective statistical degree of freedom of iris templates and show it is about
1/6 of the total number of bits. In particular, for a template of $2048$ bits,
its effective statistical degree of freedom is about $342$ bits, which
coincides very well with the degree of freedom computed by the completely
different method proposed by Daugman.
"
1802.02546,2018-03-15,"A mathematical model of the metabolism of a cell. Self-organization and
  chaos","  Using the classical tools of nonlinear dynamics, we study the process of
self-organization and the appearance of the chaos in the metabolic process in a
cell with the help of a mathematical model of the transformation of steroids by
a cell Arthrobacter globiformis. We constructed the phase-parametric diagrams
obtained under a variation of the dissipation of the kinetic membrane
potential. The oscillatory modes obtained are classified as regular and strange
attractors. We calculated the bifurcations, by which the self-organization and
the chaos occur in the system, and the transitions ""chaos-order"",
""order-chaos"", ""order-order"", and ""chaos-chaos"" arise. Feigenbaum's scenarios
and the intermittences are found. For some selected modes, the projections of
the phase portraits of attractors, Poincar\'e sections, and Poincar\'e maps are
constructed. The total spectra of Lyapunov indices for the modes under study
are calculated. The structural stability of the attractors is demonstrated. A
general scenario of the formation of regular and strange attractors in the
given metabolic process in a cell is found. The physical nature of their
appearance in the metabolic process is studied.
"
1802.02610,2018-02-09,"Telling apart <I>Felidae</I> and <I>Ursidae</I> from the distribution of
  nucleotides in mitochondrial DNA","  Rank--frequency distributions of nucleotide sequences in mitochondrial DNA
are defined in a way analogous to the linguistic approach, with the
highest-frequent nucleobase serving as a whitespace. For such sequences,
entropy and mean length are calculated. These parameters are shown to
discriminate the species of the <I>Felidae</I> (cats) and <I>Ursidae</I>
(bears) families. From purely numerical values we are able to see in particular
that giant pandas are bears while koalas are not. The observed linear relation
between the parameters is explained using a simple probabilistic model. The
approach based on the nonadditive generalization of the Bose-distribution is
used to analyze the frequency spectra of the nucleotide sequences. In this
case, the separation of families is not very sharp. Nevertheless, the
distributions for <I>Felidae</I> have on average longer tails comparing to
<I>Ursidae</I>.
"
1802.05166,2018-03-14,Hamiltonian dynamics and distributed chaos in DNA,"  It is shown that distributed chaos, generated by Hamiltonian DNA dynamics
with spontaneously broken time translational symmetry, imprints itself on the
DNA sequence of Arabidopsis thaliana (a model plant for genetic sequencing and
mapping) and of the NRXN1 and BRCA2 human genes (as an example). The
base-stacking interactions in the DNA duplex and degenerate codon groups have
been discussed in this context.
"
1802.05595,2018-02-16,Microfluidics in Late Adolescence,"  George Whitesides is a Woodford L. and Ann A. Flowers Professor at Harvard
University. In this contribution he describes the development of microfluidic
techniques, from the spark that ignited this branch of academic research and
its industrial sibling, to potential future application within medicine,
security and organic synthesis. The diversity in technologies as well as in
applications makes this an intriguing story, but it is in the simplest of
materials - paper - that we find some of the most successful applications so
far.
"
1802.05596,2018-02-16,"Order and Chaos: Collective Behavior of Crowded Drops in Microfluidic
  Systems","  Sindy Tang is assistant professor at in the Department of Mechanical
Engineering at Stanford University. In this contribution she describes how her
team uses droplet microfluidics to identify bacteria that could increase the
efficiency of generation of bioplastics, and how this work motivated them to
investigate the physics and design criteria necessary for further up-scaling of
the droplet technology.
"
1802.05597,2018-02-16,Theoretical aspects of microscale acoustofluidics,"  Henrik Bruus is professor of lab-chip systems and theoretical physics at the
Technical University of Denmark. In this contribution, he summarizes some of
the recent results within theory and simulation of microscale acoustofluidic
systems that he has obtained in collaboration with his students and
international colleagues. The main emphasis is on three dynamical effects
induced by external ultrasound fields acting on aqueous solutions and particle
suspensions: The acoustic radiation force acting on suspended micro- and
nanoparticles, the acoustic streaming appearing in the fluid, and the newly
discovered acoustic body force acting on inhomogeneous solutions.
"
1802.05598,2018-02-16,"The Development of Microfluidic Systems within the Harrison Research
  Team","  D. Jed Harrison is a full professor at the Department of Chemistry at the
University of Alberta. Here he describes the development of microfluidic
techniques in his lab from the initial demonstration of an integrated
separation system for samples in liquids to the recent development of methods
to fabricate crystalline packed beds with very low defect density.
"
1802.05599,2018-02-16,"Electrochemical conversions in a microfluidic chip for xenobiotic
  metabolism and proteomics","  Albert van den Berg is a full professor on Miniaturized Systems for
(Bio)Chemical Analysis at at the University of Twente. In this contribution he
describes how microfluidic techniques can be used to mimic xenobiotic
metabolism in vitro. Similar devices can also be used to electrochemically
cleave proteins for mass spectrometric detection and database searching.
"
1802.05600,2018-02-16,"""Extreme"" Microfluidics: Large-volumes and Complex Fluids","  Mehmet Toner is the Helen Andrus Benedict Professor of Biomedical Engineering
at the Massachusetts General Hospital (MGH), Harvard Medical School, and
Harvard - MIT Health Sciences & Technology. Here he describes his labs efforts
to advance the field of microfluidics to process large-volumes of fluids.
Although somewhat counterintuitive, this approach has found a broad interest in
both academia and industry at an unprecedented rate due to its broad range of
utility in medical and industrial applications.
"
1802.05601,2018-02-16,Solving the Tyranny of Pipetting,"  Stephen Quake is the Lee Otterson Professor of Bioengineering and Applied
Physics at Stanford University. Here he reviews the early history of
microfluidics and discusses more recent developments, with a focus on
applications in biology and biochemistry.
"
1802.05602,2018-02-16,"Moving microfluidics ahead: Extending capabilities, accessibility, and
  applications","  Paul Blainey is professor of Biological Engineering at MIT. In this
contribution he describes three microfluidic technologies that he and his team
has developed to extend the capability, accessibility, and applications of
microfluidics: (1) Integrated microfluidic sample preparation for genomic
assays, (2) hydrogel-based microfluidics for single-cell genome sequencing, and
(3) an emulsion-based system for combinatorial drug screening.
"
1802.05603,2018-02-16,"Microfluidics for Ultra High-Throughput Experimentation: Droplets, Dots
  & Photons","  Andrew J. deMello is professor of Biochemical Engineering in the Department
of Chemistry and Applied Biosciences at ETH Z\""urich. In this contribution he
describes the efforts that his lab has undertaken in developing novel
microfluidic systems for molecular and nanomaterial synthesis, droplet-based
systems for ultra-high-throughput experimentation and novel optical techniques
for sensitive and rapid analysis in small volume environments.
"
1802.05604,2018-02-16,"Adventures with Micro- and Nanofabricated Devices for Chemical and
  Biochemical Measurements; Early Days to Present!","  J. Michael Ramsey holds the Minnie N. Goldby Distinguished Professor of
Chemistry Chair at the University of North Carolina - Chapel Hill. Here he
describes the development of micro- and nanofabricated devices in his lab from
the early developments that lead into the commercialization of the first active
control microfluidic device by Caliper Technologies and the follow-on micro-
and nanoscale devices with associated commercialization efforts.
"
1802.05605,2018-02-16,"Achieving Analytical and Cellular Control in Confined Spaces and
  Continuous Flow","  Sabeth Verpoorte is professor at the University of Groningen. In this
contribution she describes the development of a microfluidic incubation system
for drug metabolism studies using a ""top-down"" precision-cut tissue slice
model. She also outlines a fundamental particle separation concept, which
relies on the generation of controlled bi-directional flow in microchannels
having variable cross-sectional dimensions, by opposing pressure-driven and
electrokinetic flows.
"
1802.05606,2018-02-16,"Microfluidic methods to form artificial cells and to study basic
  functions of membranes","  Petra S. Dittrich is associate professor for Bioanalytics at the Department
of Biosystems Science and Engineering at ETH Z\""urich. Here she describes the
microfluidic devices that her lab develops to facilitate comprehensive studies
on membranes with high resolution imaging techniques.
"
1802.05607,2018-02-16,Microfluidics Development at Berkeley,"  Richard A. Mathies is professor emeritus of Chemistry at the University of
California, Berkeley. In this contribution he summarizes his journey through
microfluidics over the past 30 years from the invention of Capillary Array
Electrophoresis in the 1990s to recent attempts to launch a microfluidic system
into space.
"
1802.05608,2018-02-16,Microfluidics for Biofabrication,"  Shoji Takeushi is professor in and the Director of the Center for
International Research on Integrative Biomedical Systems (CIBiS), Institute of
Industrial Science (IIS) at the University of Tokyo. Here he describes his
attempts to use inherent function of living materials in engineered systems by
reconstructing the biological structure using microfluidic technology.
"
1802.05609,2018-02-16,Microfluidic tools for assaying immune cell function,"  Joel Voldman is a professor in the Electrical Engineering and Computer
Science Department at MIT. Here he describes his labs efforts to develop
microfluidic devices for cell manipulation and analysis.
"
1802.05610,2018-02-16,Centrifugal Microfluidics for Biomedical Applications,"  Yoon-Kyoung Cho is a full professor in Biomedical Engineering at UNIST. In
this contribution she describes a fully integrated and automated lab-on-a-disc
using centrifugal microfluidics to provide a ""sample-in and answer-out"" type of
biochemical analysis solution with simple, size-reduced, and cost-efficient
instrumentation. She also gives various examples of the fully integrated
""lab-on-a-disc"" developed for broad applications ranging from medical
diagnostics to food, environment, and energy applications.
"
1802.05611,2018-02-16,Microfluidics for Chemical Synthesis: Flow Chemistry,"  Klavs F. Jensen is Warren K. Lewis Professor in Chemical Engineering and
Materials Science and Engineering at the Massachusetts Institute of Technology.
Here he describes the use of microfluidics for chemical synthesis, from the
early demonstration examples to the current efforts with automated droplet
microfluidic screening and optimization techniques.
"
1802.05612,2018-02-16,When Streams of Optofluidics Meet the Sea of Life,"  Luke P. Lee is a Tan Chin Tuan Centennial Professor at the National
University of Singapore. In this contribution he describes the power of
optofluidics as a research tool and reviews new insights within the areas of
single cell analysis, microphysiological analysis, and integrated systems.
"
1802.06326,2018-02-20,"Sensitivity and Bifurcation Analysis of a DAE Model for a Microbial
  Electrolysis Cell","  Microbial electrolysis cells (MECs) are a promising new technology for
producing hydrogen cheaply, efficiently, and sustainably. However, to scale up
this technology, we need a better understanding of the processes in the
devices. In this effort, we present a differential-algebraic equation (DAE)
model of a microbial electrolysis cell with an algebraic constraint on current.
We then perform sensitivity and bifurcation analysis for the DAE system. The
model can be applied either to batch-cycle MECs or to continuous-flow MECs. We
conduct differential-algebraic sensitivity analysis after fitting simulations
to current density data for a batch-cycle MEC. The sensitivity analysis
suggests which parameters have the greatest influence on the current density at
particular times during the experiment. In particular, growth and consumption
parameters for exoelectrogenic bacteria have a strong effect prior to the peak
current density. An alternative strategy to maximizing peak current density is
maintaining a long term stable equilibrium with non-zero current density in a
continuous-flow MEC. We characterize the minimum dilution rate required for a
stable nonzero current equilibrium and demonstrate transcritical bifurcations
in the dilution rate parameter that exchange stability between several curves
of equilibria. Specifically, increasing the dilution rate transitions the
system through three regimes where the stable equilibrium exhibits (i)
competitive exclusion by methanogens, (ii) coexistence, and (iii) competitive
exclusion by exolectrogens. Positive long term current production is only
feasible in the final two regimes. These results suggest how to modify system
parameters to increase peak current density in a batch-cycle MEC or to increase
the long term current density equilibrium value in a continuous-flow MEC.
"
1802.08565,2018-02-26,Additional contributions from: Nobel Symposium 162 - Microfluidics,"  Series of short contributions that are part of Nobel Symposium 162 -
Microfluidics arXiv:1712.08369.
"
1802.08723,2018-02-27,"Reactive species involved in higher seeds germination and shoots vigor
  through direct plasma exposure and plasma-activated liquids","  Cold atmospheric plasma treatments have been applied on lenses seeds and
shoots to improve their germination and vigor rates. Two approaches have been
considered: direct plasma exposure and plasma activation of liquids (tap water,
demineralized water and liquid fertilizer). A special focus has been drawn on
reactive oxygen species generated in the plasma phase but also in plasma
activated media to understand their impact on germination process as well as on
plants growth.
"
1803.03367,2018-03-22,NeuroStorm: Accelerating Brain Science Discovery in the Cloud,"  Neuroscientists are now able to acquire data at staggering rates across
spatiotemporal scales. However, our ability to capitalize on existing datasets,
tools, and intellectual capacities is hampered by technical challenges. The key
barriers to accelerating scientific discovery correspond to the FAIR data
principles: findability, global access to data, software interoperability, and
reproducibility/re-usability. We conducted a hackathon dedicated to making
strides in those steps. This manuscript is a technical report summarizing these
achievements, and we hope serves as an example of the effectiveness of focused,
deliberate hackathons towards the advancement of our quickly-evolving field.
"
1803.03461,2018-03-12,"Some preliminary results on relation between triplet composition and
  tissue source in larch total transcriptome","  We studied the structuredness ensemble of transcriptome of Siberian larch.
The clusters in 64-dimensional space were identified with $K$-means technique,
where the objects to be clusterized are the different fragments of the genome.
A tetrahedron like structure in distribution of these fragments was found.
Chargaff's discrepancy measure was determined for each class, as well as that
latter between the classes. It reveals a relative similitude of the classes.
The results have been compared to those obtained for specific transcriptome of
each tissue. Also, a surrogate transcriptome has been developed comprising the
contigs assembled for specific tissues; that latter has been compared with the
real total transcriptome, and significant difference has been observed.
"
1803.04915,2018-09-07,"Nutritionally recommended food for semi- to strict vegetarian diets
  based on large-scale nutrient composition data","  Diet design for vegetarian health is challenging due to the limited food
repertoire of vegetarians. This challenge can be partially overcome by
quantitative, data-driven approaches that utilise massive nutritional
information collected for many different foods. Based on large-scale data of
foods' nutrient compositions, the recent concept of nutritional fitness helps
quantify a nutrient balance within each food with regard to satisfying daily
nutritional requirements. Nutritional fitness offers prioritisation of
recommended foods using the foods' occurrence in nutritionally adequate food
combinations. Here, we systematically identify nutritionally recommendable
foods for semi- to strict vegetarian diets through the computation of
nutritional fitness. Along with commonly recommendable foods across different
diets, our analysis reveals favourable foods specific to each diet, such as
immature lima beans for a vegan diet as an amino acid and choline source, and
mushrooms for ovo-lacto vegetarian and vegan diets as a vitamin D source.
Furthermore, we find that selenium and other essential micronutrients can be
subject to deficiency in plant-based diets, and suggest nutritionally-desirable
dietary patterns. We extend our analysis to two hypothetical scenarios of
highly personalised, plant-based methionine-restricted diets. Our
nutrient-profiling approach may provide a useful guide for designing different
types of personalised vegetarian diets.
"
1803.05805,2018-03-16,Sonifying stochastic walks on biomolecular energy landscapes,"  Translating the complex, multi-dimensional data from simulations of
biomolecules to intuitive knowledge is a major challenge in computational
chemistry and biology. The so-called ""free energy landscape"" is amongst the
most fundamental concepts used by scientists to understand both static and
dynamic properties of biomolecular systems. In this paper we use Markov models
to design a strategy for mapping features of this landscape to sonic
parameters, for use in conjunction with visual display techniques such as
structural animations and free energy diagrams.
"
1803.06699,2018-03-20,"Eshel Ben-Jacob: A unique individual in the science of collective
  phenomena","  Eshel Ben-Jacob, one of the co-organizers of this meeting on collective
behavior and one of the pioneers in the field of collective behavior in
biology, passed away suddenly just before we convened. This article presents a
brief glimpse of Eshel's life-long path through science, seen from the
perspective of a decades long collaboration on many disparate yet ultimately
connected topics. The article attempts to convey how the concept of
self-organization of complex interacting objects into higher order functional
units, as evidenced so wonderfully by Eshel's experiments on bacterial colony
formation, provides a unifying theme for the study of collective behavior. Our
entire field will miss his unique ability to ""let the complex become simple"".
"
1803.09632,2018-03-28,Big Data Challenges in Genome Informatics,"  In recent years, we have witnessed a dramatic data explosion in genomics,
thanks to the improvement in sequencing technologies and the drastically
decreasing costs. We are entering the era of millions of available genomes.
Notably, each genome can be composed of billions of nucleotides stored as plain
text files in GigaBytes (GBs). It is undeniable that those genome data impose
unprecedented data challenges for us. In this article, we briefly discuss the
big data challenges associated with genomics in recent years.
"
1804.02436,2018-04-10,"Water Bridging Dynamics of Polymerase Chain Reaction in the Gauge Theory
  Paradigm of Quantum Fields","  We discuss the role of water bridging the DNA-enzyme interaction by resorting
to recent results showing that London dispersion forces between delocalized
electrons of base pairs of DNA are responsible for the formation of dipole
modes that can be recognized by \textit{Taq} polymerase. We describe the
dynamic origin of the high efficiency and precise targeting of \textit{Taq}
activity in PCR. The spatiotemporal distribution of interaction couplings,
frequencies, amplitudes, and phase modulations comprise a pattern of fields
which constitutes the electromagnetic image of DNA in the surrounding water,
which is what the polymerase enzyme actually recognizes in the DNA water
environment. The experimental realization of PCR amplification, achieved
through replacement of the DNA template by the treatment of pure water with
electromagnetic signals recorded from viral and bacterial DNA solutions, is
found consistent with the gauge theory paradigm of quantum fields.
"
1804.03139,2018-05-09,Non-hermitian operator modelling of basic cancer cell dynamics,"  We propose a dynamical system of tumor cells proliferation based on
operatorial methods. The approach we propose is quantum-like: we use ladder and
number operators to describe healthy and tumor cells birth and death, and the
evolution is ruled by a non-hermitian Hamiltonian which includes, in a non
reversible way, the basic biological mechanisms we consider for the system. We
show that this approach is rather efficient in describing some processes of the
cells. We further add some medical treatment, described by adding a suitable
term in the Hamiltonian, which controls and limits the growth of tumor cells,
and we propose an optimal approach to stop, and reverse, this growth.
"
1804.03430,2018-04-13,"The self-referring DNA and protein: a remark on physical and geometrical
  aspects","  All known life forms are based upon a hierarchy of interwoven feedback loops,
operating over a cascade of space, time and energy scales. Among the most basic
loops are those connecting DNA and proteins. For example, in genetic networks,
DNA genes are expressed as proteins, which may bind near the same genes and
thereby control their own expression. In this molecular type of self-reference,
information is mapped from the DNA sequence to the protein and back to DNA.
There is a variety of dynamic DNA-protein self-reference loops, and the purpose
of this remark is to discuss certain geometrical and physical aspects related
to the back and forth mapping between DNA and proteins. The discussion raises
basic questions regarding the nature of DNA and proteins as self-referring
matter, which are examined in a simple toy model.
"
1804.04500,2018-04-13,Can the light be used to treat obesity and diabetes?,"  The treatment of obesity and diabetes remains a challenge and the biological
mechanisms of these diseases are still not fully understood. Diabetes and
obesity are associated with increased risk of the development of cardiovascular
complications and there is an urgent need to find novel therapeutic approaches
for treating obesity and diabetes. Currently there are several approaches to
treat these diseases. Among them chemical uncouplers could be used as an
effective treatment for obesity but the dangerous side effects of these
compounds has limited their use in vivo. Here we propose a novel theoretical
model based on the mechanism of action of chemical uncouplers: the
thermogenin-like system (TLS). The TLS may be used in vivo to reproduce the
mechanism of action of chemical uncouplers but without their dangerous side
effects.
"
