id,update_date,title,abstract
2206.01064,2022-06-03,Adaptive Robust Online Portfolio Selection,"  The online portfolio selection (OLPS) problem differs from classical
portfolio model problems, as it involves making sequential investment
decisions. Many OLPS strategies described in the literature capture market
movement based on various beliefs and are shown to be profitable. In this
paper, we propose a robust optimization (RO)-based strategy that takes
transaction costs into account. Moreover, unlike existing studies that
calibrate model parameters from benchmark data sets, we develop a novel
adaptive scheme that decides the parameters sequentially. With a wide range of
parameters as input, our scheme captures market uptrend and protects against
market downtrend while controlling trading frequency to avoid excessive
transaction costs. We numerically demonstrate the advantages of our adaptive
scheme against several benchmarks under various settings. Our adaptive scheme
may also be useful in general sequential decision-making problems. Finally, we
compare the performance of our strategy with that of existing OLPS strategies
using both benchmark and newly collected data sets. Our strategy outperforms
these existing OLPS strategies in terms of cumulative returns and competitive
Sharpe ratios across diversified data sets, demonstrating its
adaptability-driven superiority.
"
2206.02854,2022-06-08,ESG-Valued Portfolio Optimization and Dynamic Asset Pricing,"  ESG ratings provide a quantitative measure for socially responsible
investment. We present a unified framework for incorporating numeric ESG
ratings into dynamic pricing theory. Specifically, we introduce an ESG-valued
return that is a linearly constrained transformation of financial return and
ESG score. This leads to a more complex portfolio optimization problem in a
space governed by reward, risk and ESG score. The framework preserves the
traditional risk aversion parameter and introduces an ESG affinity parameter.
We apply this framework to develop ESG-valued: portfolio optimization; capital
market line; risk measures; option pricing; and the computation of shadow
riskless rates.
"
2206.03246,2022-06-08,Portfolio Transformer for Attention-Based Asset Allocation,"  Traditional approaches to financial asset allocation start with returns
forecasting followed by an optimization stage that decides the optimal asset
weights. Any errors made during the forecasting step reduce the accuracy of the
asset weightings, and hence the profitability of the overall portfolio. The
Portfolio Transformer (PT) network, introduced here, circumvents the need to
predict asset returns and instead directly optimizes the Sharpe ratio, a
risk-adjusted performance metric widely used in practice. The PT is a novel
end-to-end portfolio optimization framework, inspired by the numerous successes
of attention mechanisms in natural language processing. With its full
encoder-decoder architecture, specialized time encoding layers, and gating
components, the PT has a high capacity to learn long-term dependencies among
portfolio assets and hence can adapt more quickly to changing market conditions
such as the COVID-19 pandemic. To demonstrate its robustness, the PT is
compared against other algorithms, including the current LSTM-based state of
the art, on three different datasets, with results showing that it offers the
best risk-adjusted performance.
"
2206.03608,2022-09-22,Predictable Forward Performance Processes in Complete Markets,"  We establish existence of Predictable Forward Performance Processes (PFPPs)
in complete markets, which has been previously shown only in the binomial
setting. Our market model can be a discrete-time or a continuous-time model,
and the investment horizon can be finite or infinite. We show that the main
step in construction of PFPPs is solving a one-period problem involving an
integral equation, which is the counterpart of the functional equation found in
the binomial case. Although this integral equation has been partially studied
in the existing literature, we provide a new solution method using the Fourier
transform for tempered distributions. We also provide closed-form solutions for
PFPPs with inverse marginal functions that are completely monotonic and
establish uniqueness of PFPPs within this class. We apply our results to two
special cases. The first one is the binomial market and is included to relate
our work to the existing literature. The second example considers a generalized
Black-Scholes model which, to the best of our knowledge, is a new result.
"
2206.05134,2022-06-13,Distributionally Robust End-to-End Portfolio Construction,"  We propose an end-to-end distributionally robust system for portfolio
construction that integrates the asset return prediction model with a
distributionally robust portfolio optimization model. We also show how to learn
the risk-tolerance parameter and the degree of robustness directly from data.
End-to-end systems have an advantage in that information can be communicated
between the prediction and decision layers during training, allowing the
parameters to be trained for the final task rather than solely for predictive
performance. However, existing end-to-end systems are not able to quantify and
correct for the impact of model risk on the decision layer. Our proposed
distributionally robust end-to-end portfolio selection system explicitly
accounts for the impact of model risk. The decision layer chooses portfolios by
solving a minimax problem where the distribution of the asset returns is
assumed to belong to an ambiguity set centered around a nominal distribution.
Using convex duality, we recast the minimax problem in a form that allows for
efficient training of the end-to-end system.
"
2206.05835,2022-06-14,"Deep Reinforcement Learning for Optimal Investment and Saving Strategy
  Selection in Heterogeneous Profiles: Intelligent Agents working towards
  retirement","  The transition from defined benefit to defined contribution pension plans
shifts the responsibility for saving toward retirement from governments and
institutions to the individuals. Determining optimal saving and investment
strategy for individuals is paramount for stable financial stance and for
avoiding poverty during work-life and retirement, and it is a particularly
challenging task in a world where form of employment and income trajectory
experienced by different occupation groups are highly diversified. We introduce
a model in which agents learn optimal portfolio allocation and saving
strategies that are suitable for their heterogeneous profiles. We use deep
reinforcement learning to train agents. The environment is calibrated with
occupation and age dependent income evolution dynamics. The research focuses on
heterogeneous income trajectories dependent on agent profiles and incorporates
the behavioural parameterisation of agents. The model provides a flexible
methodology to estimate lifetime consumption and investment choices for
heterogeneous profiles under varying scenarios.
"
2206.05910,2022-06-14,"Safe-FinRL: A Low Bias and Variance Deep Reinforcement Learning
  Implementation for High-Freq Stock Trading","  In recent years, many practitioners in quantitative finance have attempted to
use Deep Reinforcement Learning (DRL) to build better quantitative trading (QT)
strategies. Nevertheless, many existing studies fail to address several serious
challenges, such as the non-stationary financial environment and the bias and
variance trade-off when applying DRL in the real financial market. In this
work, we proposed Safe-FinRL, a novel DRL-based high-freq stock trading
strategy enhanced by the near-stationary financial environment and low bias and
variance estimation. Our main contributions are twofold: firstly, we separate
the long financial time series into the near-stationary short environment;
secondly, we implement Trace-SAC in the near-stationary financial environment
by incorporating the general retrace operator into the Soft Actor-Critic.
Extensive experiments on the cryptocurrency market have demonstrated that
Safe-FinRL has provided a stable value estimation and a steady policy
improvement and reduced bias and variance significantly in the near-stationary
financial environment.
"
2206.06109,2023-01-06,Markov Decision Processes under Model Uncertainty,"  We introduce a general framework for Markov decision problems under model
uncertainty in a discrete-time infinite horizon setting. By providing a dynamic
programming principle we obtain a local-to-global paradigm, namely solving a
local, i.e., a one time-step robust optimization problem leads to an optimizer
of the global (i.e. infinite time-steps) robust stochastic optimal control
problem, as well as to a corresponding worst-case measure. Moreover, we apply
this framework to portfolio optimization involving data of the S&P 500. We
present two different types of ambiguity sets; one is fully data-driven given
by a Wasserstein-ball around the empirical measure, the second one is described
by a parametric set of multivariate normal distributions, where the
corresponding uncertainty sets of the parameters are estimated from the data.
It turns out that in scenarios where the market is volatile or bearish, the
optimal portfolio strategies from the corresponding robust optimization problem
outperforms the ones without model uncertainty, showcasing the importance of
taking model uncertainty into account.
"
2206.09235,2022-06-22,"Risk Filtering and Risk-Averse Control of Markovian Systems Subject to
  Model Uncertainty","  We consider a Markov decision process subject to model uncertainty in a
Bayesian framework, where we assume that the state process is observed but its
law is unknown to the observer. In addition, while the state process and the
controls are observed at time $t$, the actual cost that may depend on the
unknown parameter is not known at time $t$. The controller optimizes total cost
by using a family of special risk measures, that we call risk filters and that
are appropriately defined to take into account the model uncertainty of the
controlled system. These key features lead to non-standard and non-trivial
risk-averse control problems, for which we derive the Bellman principle of
optimality. We illustrate the general theory on two practical examples: optimal
investment and clinical trials.
"
2206.09877,2022-06-22,Efficient Pricing and Calibration of High-Dimensional Basket Options,"  This paper studies equity basket options -- i.e., multi-dimensional
derivatives whose payoffs depend on the value of a weighted sum of the
underlying stocks -- and develops a new and innovative approach to ensure
consistency between options on individual stocks and on the index comprising
them. Specifically, we show how to resolve a well-known problem that when
individual constituent distributions of an equity index are inferred from the
single-stock option markets and combined in a multi-dimensional
local/stochastic volatility model, the resulting basket option prices will not
generate a skew matching that of the options on the equity index corresponding
to the basket. To address this ``insufficient skewness'', we proceed in two
steps. First, we propose an ``effective'' local volatility model by mapping the
general multi-dimensional basket onto a collection of marginal distributions.
Second, we build a multivariate dependence structure between all the marginal
distributions assuming a jump-diffusion model for the effective projection
parameters, and show how to calibrate the basket to the index smile. Numerical
tests and calibration exercises demonstrate an excellent fit for a basket of as
many as 30 stocks with fast calculation time.
"
2206.10014,2022-06-22,Deep Partial Least Squares for Empirical Asset Pricing,"  We use deep partial least squares (DPLS) to estimate an asset pricing model
for individual stock returns that exploits conditioning information in a
flexible and dynamic way while attributing excess returns to a small set of
statistical risk factors. The novel contribution is to resolve the non-linear
factor structure, thus advancing the current paradigm of deep learning in
empirical asset pricing which uses linear stochastic discount factors under an
assumption of Gaussian asset returns and factors. This non-linear factor
structure is extracted by using projected least squares to jointly project firm
characteristics and asset returns on to a subspace of latent factors and using
deep learning to learn the non-linear map from the factor loadings to the asset
returns. The result of capturing this non-linear risk factor structure is to
characterize anomalies in asset returns by both linear risk factor exposure and
interaction effects. Thus the well known ability of deep learning to capture
outliers, shed lights on the role of convexity and higher order terms in the
latent factor structure on the factor risk premia. On the empirical side, we
implement our DPLS factor models and exhibit superior performance to LASSO and
plain vanilla deep learning models. Furthermore, our network training times are
significantly reduced due to the more parsimonious architecture of DPLS.
Specifically, using 3290 assets in the Russell 1000 index over a period of
December 1989 to January 2018, we assess our DPLS factor model and generate
information ratios that are approximately 1.2x greater than deep learning. DPLS
explains variation and pricing errors and identifies the most prominent latent
factors and firm characteristics.
"
2206.11105,2022-10-24,Recursive Overbetting of a Satellite Investment Account,"  This paper builds a core-satellite model of semi-static Kelly betting and
log-optimal investment. We study the problem of a saver whose core portfolio
consists in unlevered (1x) retirement plans with no access to margin debt.
However, the agent has a satellite investment account with recourse to
significant, but not unlimited, leverage; accordingly, we study optimal
controllers for the satellite gearing ratio. On a very short time horizon, the
best policy is to overbet the satellite, whereby the overriding objective is to
raise the aggregate beta toward a growth-optimal level. On an infinite horizon,
by contrast, the correct behavior is to blithely ignore the core and optimize
the exponential growth rate of the satellite, which will anyways come to
dominate the entire bankroll in the limit. For time horizons strictly between
zero and infinity, the optimal strategy is not so simple: there is a key
trade-off between the instantaneous growth rate of the composite bankroll, and
that of the satellite itself, which suffers ongoing volatility drag from the
overbetting. Thus, a very perspicacious policy is called for, since any losses
in the satellite will constrain the agent's access to leverage in the
continuation problem. We characterize the optimal feedback controller, and
compute it in earnest by solving the corresponding HJB equation recursively and
backward in time. This solution is then compared to the best open-loop
controller, which, in spite of its relative simplicity, is expected to perform
similarly in practical situations.
"
2206.12148,2023-03-22,On Data-Driven Log-Optimal Portfolio: A Sliding Window Approach,"  In this paper, we propose a data-driven sliding window approach to solve a
log-optimal portfolio problem. In contrast to many of the existing papers, this
approach leads to a trading strategy with time-varying portfolio weights rather
than fixed constant weights. We show, by conducting various empirical studies,
that the approach possesses a superior trading performance to the classical
log-optimal portfolio in the sense of having a higher cumulative rate of
returns.
"
2206.12282,2022-06-27,"A comparative study of the MACD-base trading strategies: evidence from
  the US stock market","  In recent years, more and more investors use technical analysis methods in
their own trading. Evaluating the effectiveness of technical analysis has
become more feasible due to increasing computing capability and blooming public
data, which indie investors can perform stock analysis and backtest their own
trading strategy conveniently. The Moving Average Convergence Divergence (MACD)
indicator is one of the popular technical indicators that are widely used in
different strategies. In order to verify the MACD effectiveness, in this
thesis, I use the MACD indicator with traditional parameters (12, 26, 9) to
build various trading strategies. Then, I apply these strategies to stocks
listed on three indices in the US stock market (i.e., Dow-Jones, Nasdaq, and
S&P 500) and evaluate its performance in terms of win rate, profitability,
Sharpe ratio, number of trades and maximum drawdown. The backtesting is
programmed using Python, covering the period between 01/01/2015 and 28-08-2021.
The result shows that the win-rate of the strategy with only the MACD indicator
is less than 50%. However, the win-rate is improved for the trading strategies
that combine the MACD indicator with other momentum indicators like the Money
Flow Index (MFI) and the Relative Strength Index (RSI). Based on this result, I
redesign the MACD mathematical formula by taking the trading volume and daily
price volatility into consideration to derive a new indicator called VPVMA. The
results show that the win-rate and risk-adjust performance of this new trading
strategy have been improved significantly. In general, the findings suggest
that while all the MACD trading strategies mentioned above can generate
positive returns, the performance is not good without using other momentum
indicators. Hence, the VPVMA indicator performs better.
"
2206.12511,2024-07-08,Cost-efficiency in Incomplete Markets,"  This paper studies the topic of cost-efficiency in incomplete markets. A
payoff is called cost-efficient if it achieves a given probability distribution
at some given investment horizon with a minimum initial budget. Extensive
literature exists for the case of a complete financial market. We show how the
problem can be extended to incomplete markets and how the main results from the
theory of complete markets still hold in adapted form. In particular, we find
that in incomplete markets, the optimal portfolio choice for non-decreasing
preferences that are diversification-loving (a notion introduced in this paper)
must be ""perfectly"" cost-efficient. This notion of perfect cost-efficiency is
shown to be equivalent to the fact that the payoff can be rationalized, i.e.,
it is the solution to an expected utility problem.
"
2206.14548,2022-06-30,"Environmental-Social-Governance Preferences and Investments in
  Crypto-Assets","  Individuals invest in Environmental-Social-Governance (ESG)-assets not only
because of (higher) expected returns but also driven by ethical and social
considerations. Less is known about ESG-conscious investor subjective beliefs
about crypto-assets and how do these compare to traditional assets.
Controversies surrounding the ESG footprint of certain crypto-asset classes -
mainly on grounds of their energy-intensive crypto mining - offer a potentially
informative object of inquiry. Leveraging a unique representative household
finance survey for the Austrian population, we examine whether investors' ESG
preferences can explain cross-sectional differences in individual portfolio
exposure to crypto-assets. We find a strong association between investors' ESG
preferences and the crypto-investment exposure. The ESG-conscious investor
attention is higher for crypto-assets compared to traditional asset classes
such as bonds and shares.
"
2206.14666,2023-05-02,"Conditionally Elicitable Dynamic Risk Measures for Deep Reinforcement
  Learning","  We propose a novel framework to solve risk-sensitive reinforcement learning
(RL) problems where the agent optimises time-consistent dynamic spectral risk
measures. Based on the notion of conditional elicitability, our methodology
constructs (strictly consistent) scoring functions that are used as penalizers
in the estimation procedure. Our contribution is threefold: we (i) devise an
efficient approach to estimate a class of dynamic spectral risk measures with
deep neural networks, (ii) prove that these dynamic spectral risk measures may
be approximated to any arbitrary accuracy using deep neural networks, and (iii)
develop a risk-sensitive actor-critic algorithm that uses full episodes and
does not require any additional nested transitions. We compare our conceptually
improved reinforcement learning algorithm with the nested simulation approach
and illustrate its performance in two settings: statistical arbitrage and
portfolio allocation on both simulated and real data.
"
2207.00436,2022-07-04,Shai-am: A Machine Learning Platform for Investment Strategies,"  The finance industry has adopted machine learning (ML) as a form of
quantitative research to support better investment decisions, yet there are
several challenges often overlooked in practice. (1) ML code tends to be
unstructured and ad hoc, which hinders cooperation with others. (2) Resource
requirements and dependencies vary depending on which algorithm is used, so a
flexible and scalable system is needed. (3) It is difficult for domain experts
in traditional finance to apply their experience and knowledge in ML-based
strategies unless they acquire expertise in recent technologies. This paper
presents Shai-am, an ML platform integrated with our own Python framework. The
platform leverages existing modern open-source technologies, managing
containerized pipelines for ML-based strategies with unified interfaces to
solve the aforementioned issues. Each strategy implements the interface defined
in the core framework. The framework is designed to enhance reusability and
readability, facilitating collaborative work in quantitative research. Shai-am
aims to be a pure AI asset manager for solving various tasks in financial
markets.
"
2207.02134,2022-07-06,"Balancing Profit, Risk, and Sustainability for Portfolio Management","  Stock portfolio optimization is the process of continuous reallocation of
funds to a selection of stocks. This is a particularly well-suited problem for
reinforcement learning, as daily rewards are compounding and objective
functions may include more than just profit, e.g., risk and sustainability. We
developed a novel utility function with the Sharpe ratio representing risk and
the environmental, social, and governance score (ESG) representing
sustainability. We show that a state-of-the-art policy gradient method -
multi-agent deep deterministic policy gradients (MADDPG) - fails to find the
optimum policy due to flat policy gradients and we therefore replaced gradient
descent with a genetic algorithm for parameter optimization. We show that our
system outperforms MADDPG while improving on deep Q-learning approaches by
allowing for continuous action spaces. Crucially, by incorporating risk and
sustainability criteria in the utility function, we improve on the
state-of-the-art in reinforcement learning for portfolio optimization; risk and
sustainability are essential in any modern trading strategy and we propose a
system that does not merely report these metrics, but that actively optimizes
the portfolio to improve on them.
"
2207.02948,2023-08-11,Cost-efficient Payoffs under Model Ambiguity,"  Dybvig (1988a,b) solves in a complete market setting the problem of finding a
payoff that is cheapest possible in reaching a given target distribution
(""cost-efficient payoff""). In the presence of ambiguity, the distribution of a
payoff is, however, no longer known with certainty. We study the problem of
finding the cheapest possible payoff whose worst-case distribution
stochastically dominates a given target distribution (""robust cost-efficient
payoff"") and determine solutions under certain conditions. We study the link
between ""robust cost-efficiency"" and the maxmin expected utility setting of
Gilboa and Schmeidler, as well as more generally with robust preferences in a
possibly non-expected utility setting. Specifically, we show that solutions to
maxmin robust expected utility are necessarily robust cost-efficient. We
illustrate our study with examples involving uncertainty both on the drift and
on the volatility of the risky asset.
"
2207.04595,2024-12-23,"A semi-parametric dynamic conditional correlation framework for risk
  forecasting","  We develop a novel multivariate semi-parametric framework for joint portfolio
Value-at-Risk (VaR) and Expected Shortfall (ES) forecasting. Unlike existing
univariate semi-parametric approaches, the proposed framework explicitly models
the dependence structure among portfolio asset returns through a dynamic
conditional correlation (DCC) parameterization. To estimate the model, a
two-step procedure based on the minimization of a strictly consistent VaR and
ES joint loss function is employed. This procedure allows to simultaneously
estimate the DCC parameters and the portfolio risk factors. The performance of
the proposed model in risk forecasting on various probability levels is
evaluated by means of a forecasting study on the components of the Dow Jones
index for an out-of-sample period from December 2016 to September 2021. The
empirical results support effectiveness of the proposed framework compared to a
variety of existing approaches.
"
2207.05701,2022-08-08,Autoencoding Conditional GAN for Portfolio Allocation Diversification,"  Over the decades, the Markowitz framework has been used extensively in
portfolio analysis though it puts too much emphasis on the analysis of the
market uncertainty rather than on the trend prediction. While generative
adversarial network (GAN) and conditional GAN (CGAN) have been explored to
generate financial time series and extract features that can help portfolio
analysis. The limitation of the CGAN framework stands in putting too much
emphasis on generating series rather than keeping features that can help this
generator. In this paper, we introduce an autoencoding CGAN (ACGAN) based on
deep generative models that learns the internal trend of historical data while
modeling market uncertainty and future trends. We evaluate the model on several
real-world datasets from both the US and Europe markets, and show that the
proposed ACGAN model leads to better portfolio allocation and generates series
that are closer to true data compared to the existing Markowitz and CGAN
approaches.
"
2207.07767,2022-07-19,Strategic Asset Allocation with Illiquid Alternatives,"  We address the problem of strategic asset allocation (SAA) with portfolios
that include illiquid alternative asset classes. The main challenge in
portfolio construction with illiquid asset classes is that we do not have
direct control over our positions, as we do in liquid asset classes. Instead we
can only make commitments; the position builds up over time as capital calls
come in, and reduces over time as distributions occur, neither of which the
investor has direct control over. The effect on positions of our commitments is
subject to a delay, typically of a few years, and is also unknown or
stochastic. A further challenge is the requirement that we can meet the capital
calls, with very high probability, with our liquid assets.
  We formulate the illiquid dynamics as a random linear system, and propose a
convex optimization based model predictive control (MPC) policy for allocating
liquid assets and making new illiquid commitments in each period. Despite the
challenges of time delay and uncertainty, we show that this policy attains
performance surprisingly close to a fictional setting where we pretend the
illiquid asset classes are completely liquid, and we can arbitrarily and
immediately adjust our positions. In this paper we focus on the growth problem,
with no external liabilities or income, but the method is readily extended to
handle this case.
"
2208.02573,2022-08-05,Estimation of growth in fund models,"  Fund models are statistical descriptions of markets where all asset returns
are spanned by the returns of a lower-dimensional collection of funds, modulo
orthogonal noise. Equivalently, they may be characterised as models where the
global growth-optimal portfolio only involves investment in the aforementioned
funds. The loss of growth due to estimation error in fund models under local
frequentist estimation is determined entirely by the number of funds.
Furthermore, under a general filtering framework for Bayesian estimation, the
loss of growth increases as the investment universe does. A shrinkage method
that targets maximal growth with the least amount of deviation is proposed.
Empirical evidence suggests that shrinkage gives a stable estimate that more
closely follows growth potential than an unrestricted Bayesian estimate.
"
2208.04205,2022-11-03,"A mean-variance optimized portfolio constructed for investment in a
  reference security, for an investor with a preference towards an accepted set
  of securities","  We consider a reference security, understood to be an attractive investment,
with the caveat that an investor is not willing to directly invest in the
security, for presence of constraints, either investor specific or pertaining
to the security itself. The investor, however, is open to a portfolio
constructed with an accepted set of securities, where returns could be
considered similar to the reference security. We demonstrate, under a measure
of similarity, such a portfolio could be selected with a mean-variance
characterization, as defined by Markowitz. Furthermore, we consider the
performance relative to the reference security, with the Sharpe Ratio. The
objective of the paper is to derive an optimal portfolio to address an investor
preference for the accepted set of securities.
"
2208.04382,2022-08-24,"Quantum Finance: a tutorial on quantum computing applied to the
  financial market","  Previously only considered a frontier area of Physics, nowadays quantum
computing is one of the fastest growing research field, precisely because of
its technological applications in optimization problems, machine learning,
information security and simulations. The goal of this article is to introduce
the fundamentals of quantum computing, focusing on a promising quantum
algorithm and its application to a financial market problem. More specifically,
we discuss the portfolio optimization problem using the \textit{Quantum
Approximate Optimization Algorithm} (QAOA). We not only describe the main
concepts involved but also consider simple practical examples, involving
financial assets available on the Brazilian stock exchange, with codes, both
classic and quantum, freely available as a Jupyter Notebook. We also analyze in
details the quality of the combinatorial portfolio optimization solutions
through QAOA using SENAI/CIMATEC's ATOS QLM quantum simulator.
"
2208.06046,2024-05-29,Automated Market Making and Loss-Versus-Rebalancing,"  We consider the market microstructure of automated market makers (AMMs) from
the perspective of liquidity providers (LPs). Our central contribution is a
``Black-Scholes formula for AMMs''. We identify the main adverse selection cost
incurred by LPs, which we call ``loss-versus-rebalancing'' (LVR, pronounced
``lever''). LVR captures costs incurred by AMM LPs due to stale prices that are
picked off by better informed arbitrageurs. We derive closed-form expressions
for LVR applicable to all automated market makers. Our model is quantitatively
realistic, matching actual LP returns empirically, and shows how CFMM protocols
can be redesigned to reduce or eliminate LVR.
"
2208.06549,2025-01-22,Exponential utility maximization in small/large financial markets,"  Obtaining utility maximizing optimal portfolios in closed form is a
challenging issue when the return vector follows a more general distribution
than the normal one. In this note, we give closed form expressions, in markets
based on finitely many assets, for optimal portfolios that maximize the
expected exponential utility when the return vector follows normal
mean-variance mixture models. We then consider large financial markets based on
normal mean-variance mixture models also and show that, under exponential
utility, the optimal utilities based on small markets converge to the optimal
utility in the large financial market. This result shows, in particular, that
to reach optimal utility level investors need to diversify their portfolios to
include infinitely many assets into their portfolio and with portfolios based
on any set of only finitely many assets, they never be able to reach optimum
level of utility. In this paper, we also consider portfolio optimization
problems with more general class of utility functions and provide an
easy-to-implement numerical procedure for locating optimal portfolios.
Especially, our approach in this part of the paper reduces a high dimensional
problem in locating optimal portfolio into a three dimensional problem for a
general class of utility functions.
"
2208.07158,2022-08-16,Asset Allocation: From Markowitz to Deep Reinforcement Learning,"  Asset allocation is an investment strategy that aims to balance risk and
reward by constantly redistributing the portfolio's assets according to certain
goals, risk tolerance, and investment horizon. Unfortunately, there is no
simple formula that can find the right allocation for every individual. As a
result, investors may use different asset allocations' strategy to try to
fulfil their financial objectives. In this work, we conduct an extensive
benchmark study to determine the efficacy and reliability of a number of
optimization techniques. In particular, we focus on traditional approaches
based on Modern Portfolio Theory, and on machine-learning approaches based on
deep reinforcement learning. We assess the model's performance under different
market tendency, i.e., both bullish and bearish markets. For reproducibility,
we provide the code implementation code in this repository.
"
2208.07159,2022-08-16,A Hybrid Approach on Conditional GAN for Portfolio Analysis,"  Over the decades, the Markowitz framework has been used extensively in
portfolio analysis though it puts too much emphasis on the analysis of the
market uncertainty rather than on the trend prediction. While generative
adversarial network (GAN), conditional GAN (CGAN), and autoencoding CGAN
(ACGAN) have been explored to generate financial time series and extract
features that can help portfolio analysis. The limitation of the CGAN or ACGAN
framework stands in putting too much emphasis on generating series and finding
the internal trends of the series rather than predicting the future trends. In
this paper, we introduce a hybrid approach on conditional GAN based on deep
generative models that learns the internal trend of historical data while
modeling market uncertainty and future trends. We evaluate the model on several
real-world datasets from both the US and Europe markets, and show that the
proposed HybridCGAN and HybridACGAN models lead to better portfolio allocation
compared to the existing Markowitz, CGAN, and ACGAN approaches.
"
2208.07163,2023-05-10,"Before and after default: information and optimal portfolio via
  anticipating calculus","  Default risk calculus plays a crucial role in portfolio optimization when the
risky asset is under threat of bankruptcy. However, traditional stochastic
control techniques are not applicable in this scenario, and additional
assumptions are required to obtain the optimal solution in a before-and-after
default context. We propose an alternative approach using forward integration,
which allows to avoid one of the restrictive assumptions, the Jacod density
hypothesis. We demonstrate that, in the case of logarithmic utility, the weaker
intensity hypothesis is the appropriate condition for optimality. Furthermore,
we establish the semimartingale decomposition of the risky asset in the
filtration that is progressively enlarged to accommodate the default process,
under the assumption of the existence of the optimal portfolio. This work aims
to provide valueable insights for developing effective risk management
strategies when facing default risk.
"
2208.07166,2022-08-23,"Stock Performance Evaluation for Portfolio Design from Different Sectors
  of the Indian Stock Market","  The stock market offers a platform where people buy and sell shares of
publicly listed companies. Generally, stock prices are quite volatile; hence
predicting them is a daunting task. There is still much research going to
develop more accuracy in stock price prediction. Portfolio construction refers
to the allocation of different sector stocks optimally to achieve a maximum
return by taking a minimum risk. A good portfolio can help investors earn
maximum profit by taking a minimum risk. Beginning with Dow Jones Theory a lot
of advancement has happened in the area of building efficient portfolios. In
this project, we have tried to predict the future value of a few stocks from
six important sectors of the Indian economy and also built a portfolio. As part
of the project, our team has conducted a study of the performance of various
Time series, machine learning, and deep learning models in stock price
prediction on selected stocks from the chosen six important sectors of the
economy. As part of building an efficient portfolio, we have studied multiple
portfolio optimization theories beginning with the Modern Portfolio theory. We
have built a minimum variance portfolio and optimal risk portfolio for all the
six chosen sectors by using the daily stock prices over the past five years as
training data and have also conducted back testing to check the performance of
the portfolio. We look forward to continuing our study in the area of stock
price prediction and asset allocation and consider this project as the first
stepping stone.
"
2208.09156,2023-02-10,Vine Copula based portfolio level conditional risk measure forecasting,"  Accurately estimating risk measures for financial portfolios is critical for
both financial institutions and regulators. However, many existing models
operate at the aggregate portfolio level and thus fail to capture the complex
cross-dependencies between portfolio components. To address this, a new
approach is presented that uses vine copulas in combination with univariate
ARMA-GARCH models for marginal modelling to compute conditional portfolio-level
risk measure estimates by simulating portfolio-level forecasts conditioned on a
stress factor. A quantile-based approach is then presented to observe the
behaviour of risk measures given a particular state of the conditioning
asset(s). In a case study of Spanish equities with different stress factors,
the results show that the portfolio is quite robust to a sharp downturn in the
American market. At the same time, there is no evidence of this behaviour with
respect to the European market.
"
2208.09895,2023-04-12,Stability of the Epstein-Zin problem,"  We investigate the stability of the Epstein-Zin problem with respect to small
distortions in the dynamics of the traded securities. We work in incomplete
market model settings, where our parametrization of perturbations allows for
joint distortions in returns and volatility of the risky assets and the
interest rate. Considering empirically the most relevant specifications of risk
aversion and elasticity of intertemporal substitution, we provide a condition
that guarantees the convexity of the domain of the underlying problem and
results in the existence and uniqueness of a solution to it. Then, we prove the
convergence of the optimal consumption streams, the associated wealth
processes, the indirect utility processes, and the value functions in the limit
when the model perturbations vanish.
"
2208.09898,2022-08-23,"Fair pricing and hedging under small perturbations of the num\'eraire on
  a finite probability space","  We consider the problem of fair pricing and hedging under small perturbations
of the num\'eraire. We show that for replicable claims, the change of
num\'eraire affects neither the fair price nor the hedging strategy. For
non-replicable claims, we demonstrate that is not the case. By reformulating
the key stochastic control problem in a more tractable form, we show that both
the fair price and optimal strategy are stable with respect to small
perturbations of the num\'eraire. Further, our approach allows for explicit
asymptotic formulas describing the fair price and hedging strategy's leading
order correction terms. Mathematically, our results constitute stability and
asymptotic analysis of a stochastic control problem under certain perturbations
of the integrator of the controlled process, where constraints make this
problem hard to analyze.
"
2208.09968,2023-02-22,"Transfer Ranking in Finance: Applications to Cross-Sectional Momentum
  with Data Scarcity","  Cross-sectional strategies are a classical and popular trading style, with
recent high performing variants incorporating sophisticated neural
architectures. While these strategies have been applied successfully to
data-rich settings involving mature assets with long histories, deploying them
on instruments with limited samples generally produce over-fitted models with
degraded performance. In this paper, we introduce Fused Encoder Networks -- a
novel and hybrid parameter-sharing transfer ranking model. The model fuses
information extracted using an encoder-attention module operated on a source
dataset with a similar but separate module focused on a smaller target dataset
of interest. This mitigates the issue of models with poor generalisability that
are a consequence of training on scarce target data. Additionally, the
self-attention mechanism enables interactions among instruments to be accounted
for, not just at the loss level during model training, but also at inference
time. Focusing on momentum applied to the top ten cryptocurrencies by market
capitalisation as a demonstrative use-case, the Fused Encoder Networks
outperforms the reference benchmarks on most performance measures, delivering a
three-fold boost in the Sharpe ratio over classical momentum as well as an
improvement of approximately 50% against the best benchmark model without
transaction costs. It continues outperforming baselines even after accounting
for the high transaction costs associated with trading cryptocurrencies.
"
